supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand
Morrisons,2.0,26.67,kg,Applewood Creamy & Smoky…,20240413,free-from,False
Morrisons,3.49,8.73,kg,Kirstys Classic Beef Lasagne,20240413,free-from,False
Morrisons,1.49,11.0,kg,Eat Real Hummus Chips Salted,20240413,free-from,False
Morrisons,3.0,30.0,kg,Galaxy Classic Vegan Chocolate Dairy Free,20240413,free-from,False
Morrisons,3.2,12.3,kg,Schar Gluten Free Pain Au Chocolate,20240413,free-from,False
Morrisons,3.1,7.5,kg,Betty Crocker Gluten Free Cho…,20240413,free-from,False
Morrisons,4.0,22.9,kg,Bisto Gluten Free Gravy Granules,20240413,free-from,False
Morrisons,1.95,6.5,kg,Morrisons Free From Rice Pops,20240413,free-from,True
Morrisons,2.2,1.1,unit,Morrisons Free From Scones,20240413,free-from,True
Morrisons,1.5,12.0,kg,Morrisons Free From Custard Creams,20240413,free-from,True
Morrisons,2.9,18.1,kg,Morrisons Free From Dark Chocolate Clusters,20240413,free-from,True
Morrisons,2.45,16.3,kg,Lazy Day Foods Free From Millionaires Shortbread,20240413,free-from,False
Morrisons,4.5,12.9,kg,Quaker Oat So Simple Gluten…,20240413,free-from,False
Morrisons,3.2,8.21,kg,Schar Gluten Free Pizza Veggie Vegan,20240413,free-from,False
Morrisons,1.2,4.8,kg,Morrisons Free From Dinosaurs Pasta,20240413,free-from,True
Morrisons,1.99,0.99,unit,Morrisons Plant Revolution Ve…,20240413,free-from,True
Morrisons,2.1,24.7,kg,Nomo Creamy Choc Bar,20240413,free-from,False
Morrisons,3.1,7.3,kg,Betty Crocker Gluten Free Devil's…,20240413,free-from,False
Morrisons,2.85,14.25,kg,Violife Original Flavour Grated V…,20240413,free-from,False
Morrisons,1.99,7.96,kg,Flora Plant B+tter Salted Veg…,20240413,free-from,False
Morrisons,2.25,27.4,kg,Morrisons Free From 4 Lemon Cake Slices,20240413,free-from,True
Morrisons,1.8,30.0,kg,Native Snacks Vegan Prawn Crack…,20240413,free-from,False
Morrisons,2.95,16.4,kg,The Coconut Collaborative Little Choc Pots,20240413,free-from,False
Morrisons,2.5,12.5,kg,Applewood Vegan Block,20240413,free-from,False
Morrisons,1.75,11.3,kg,Morrisons Free From 4 Fruit Cake Slices,20240413,free-from,True
Morrisons,2.3,0.57,unit,Morrisons Free From Fruity Almond Slices,20240413,free-from,True
Morrisons,1.75,10.9,kg,Morrisons Free From Raspb…,20240413,free-from,True
Morrisons,3.85,20.9,kg,Gu Plant Spanish Lemon Cheesecakes,20240413,free-from,False
Morrisons,0.55,36.7,kg,Nomo Crispy Mo,20240413,free-from,False
Morrisons,2.4,5.0,l,Morrisons Free From Ice Cream Vanilla,20240413,free-from,True
Morrisons,1.6,12.3,kg,Freee By Doves Farm Free Fr…,20240413,free-from,False
Morrisons,3.0,10.9,kg,Kirsty's Mac & Cheeze,20240413,free-from,False
Morrisons,2.65,13.25,kg,Morrisons Free From Grated Mozzarella Style,20240413,free-from,True
Morrisons,2.25,4.5,l,Naturli Cookie Dough,20240413,free-from,False
Morrisons,1.5,11.5,kg,Oddlygood Dreamy Caramel,20240413,free-from,False
Morrisons,2.5,7.14,kg,Freee Gluten Free Sponge Cake Mix,20240413,free-from,False
Morrisons,0.5,14.3,kg,Morrisons Free From Choccy Bar,20240413,free-from,True
Morrisons,2.95,16.4,kg,The Coconut Collaborative Salted Caramel Choc Pots,20240413,free-from,False
Morrisons,1.5,5.4,kg,Chippa Gluten Free Mayonnaise,20240413,free-from,False
Morrisons,2.8,28.0,kg,Doves Farm Foods Gluten Free Xanthan Gum,20240413,free-from,False
Morrisons,2.15,15.4,kg,Dr. Oetker Liquid Glucose,20240413,free-from,False
Morrisons,3.5,0.88,unit,Lazy Day Free From Mini Caterpillar Cake Bars,20240413,free-from,False
Morrisons,2.8,14.0,kg,Applewood Vegan Slices,20240413,free-from,False
Morrisons,5.15,11.1,l,Ben & Jerry's Non Dairy Vegan C…,20240413,free-from,False
Morrisons,1.8,18.0,kg,Morrisons Free From Chocolate Bar,20240413,free-from,True
Morrisons,1.95,1.95,kg,Doves Farm Gluten & Wheat F…,20240413,free-from,False
Morrisons,1.8,15.1,kg,Morrisons Free From Chocolate Buttons,20240413,free-from,True
Morrisons,1.0,40.0,kg,Milky Way Magic Stars Dairy Free Ch…,20240413,free-from,False
Morrisons,2.8,7.0,kg,Nairns Gluten Free Maple Syrup Porridge,20240413,free-from,False
Morrisons,3.0,20.0,kg,Nomo Cookie Dough Bar,20240413,free-from,False
Morrisons,1.95,24.4,kg,Crave Hot and Spicy Hot dawgs,20240413,free-from,False
Morrisons,3.5,21.9,kg,Schar Gluten Free Plant Burger,20240413,free-from,False
Morrisons,7.0,11.5,kg,Morrisons Free From Caterpillar Cake,20240413,free-from,True
Morrisons,3.0,14.3,kg,We Love Cake Free From Sticky Toffee Pudding,20240413,free-from,False
Morrisons,15.0,3.79,l,Skinny Brands Lager,20240413,free-from,False
Morrisons,2.0,25.0,kg,Crave Pickled Onion Noughties Sharing Bag,20240413,free-from,False
Morrisons,2.5,12.5,l,Food Heaven Chocolate Spray Cream,20240413,free-from,False
Morrisons,4.25,7.7,kg,Jack Daniel's Gluten Free Honey BBQ Sauce,20240413,free-from,False
Morrisons,2.75,25.0,kg,Nomo Caramel & Seasalt Chocolate Giant Buttons,20240413,free-from,False
Morrisons,2.5,35.7,kg,Ombar Oat Milk Hazelnut Chocolate,20240413,free-from,False
Morrisons,3.5,14.0,kg,Crave Notella,20240413,free-from,False
Morrisons,3.0,13.3,kg,We Love Cake Free From Chocolate Pudding,20240413,free-from,False
Morrisons,2.75,25.0,kg,Nomo Creamy Buttons,20240413,free-from,False
Morrisons,2.5,7.3,kg,Zest Vegan Tomato & Mascarpone Sauce,20240413,free-from,False
Morrisons,2.5,14.7,kg,We Love Cake Free From Salted Caramel Tarts,20240413,free-from,False
Morrisons,2.5,35.7,kg,Ombar Oat Milk Smooth & Creamy Chocolate,20240413,free-from,False
Morrisons,3.5,0.88,unit,Morrisons The Best Free From Millionaires,20240413,free-from,True
Morrisons,1.65,34.4,kg,Crave The Big Dipper,20240413,free-from,False
Morrisons,1.8,18.0,kg,Morrisons Free From Caramel…,20240413,free-from,True
Morrisons,2.3,4.6,kg,Schar Gluten Free Mix It Universal,20240413,free-from,False
Morrisons,4.25,7.7,kg,Jack Daniel's Gluten Free Original BBQ Sauce,20240413,free-from,False
Morrisons,1.8,18.0,kg,Morrisons Free From Belgian Dar…,20240413,free-from,True
Morrisons,3.49,9.1,kg,Morrisons Free From Peri Peri Wrap Kit,20240413,free-from,True
Morrisons,4.5,15.0,kg,Morrisons Free From Gluten Asia…,20240413,free-from,True
Morrisons,1.2,8.0,kg,Alpro Greek Style Strawberr…,20240413,free-from,False
Morrisons,1.85,4.6,kg,Alpro More Fruit No Added Sugars…,20240413,free-from,False
Morrisons,1.8,30.0,kg,Native Snacks Vegan Prawn Cra…,20240413,free-from,False
Morrisons,2.2,3.8,kg,Eat Real Variety,20240413,free-from,False
Morrisons,1.5,1.5,l,Alpro Hazelnut Chilled Drink,20240413,free-from,False
Morrisons,3.6,8.0,kg,Flora Plant Butter Spreadable Vegan…,20240413,free-from,False
Morrisons,1.7,2.27,kg,Morrisons Free From Mini Hash Browns,20240413,free-from,True
Morrisons,1.5,10.0,kg,Good It's Gluten Free Sage & Onion Stuffing Mix,20240413,free-from,False
Morrisons,4.5,20.0,kg,Boost Ball Chocolate Brownie Baking Mix,20240413,free-from,False
Morrisons,5.5,2.75,kg,Flora Buttery Spread,20240413,free-from,False
Morrisons,2.95,7.4,kg,The Coconut Collaborative Vanilla Custard,20240413,free-from,False
Morrisons,3.0,40.0,l,Colgate Sensitive Instant Relief Enamel Toothpaste,20240413,health_products,False
Morrisons,3.0,40.0,l,Colgate Sensitive Instant Relie…,20240413,health_products,False
Morrisons,2.0,26.6,l,Colgate Advanced White Teet…,20240413,health_products,False
Morrisons,6.2,82.7,l,Neutrogena Clear & Soothe Moisturiser,20240413,health_products,False
Morrisons,3.0,40.0,l,Colgate Sensitive Instant Relief…,20240413,health_products,False
Morrisons,3.0,24.0,l,Colgate Total Original Toothpaste,20240413,health_products,False
Morrisons,1.0,4.0,l,Carex Advanced Liquid Soap Macadamia,20240413,health_products,False
Morrisons,1.3,0.16,unit,Morrisons Incontinence Comfort Pads Extra Plus,20240413,health_products,True
Morrisons,1.0,4.0,l,Original Source Vanilla & Raspberry Shower Gel,20240413,health_products,False
Morrisons,0.49,0.04,unit,Morrisons Super Ultra Towels with Wings,20240413,health_products,True
Morrisons,1.0,4.0,l,Carex Advanced Care Coconut Oil Handwash,20240413,health_products,False
Morrisons,1.0,4.0,l,Original Source Tea Tree & Mint Shower Gel,20240413,health_products,False
Morrisons,1.5,3.0,l,Imperial Leather Antibacterial Hand W…,20240413,health_products,False
Morrisons,2.25,30.0,l,Sensodyne Pronamel Gentle Whiteni…,20240413,health_products,False
Morrisons,3.0,24.0,l,Colgate Total Advance Whitening Toothpaste,20240413,health_products,False
Morrisons,0.49,0.05,unit,Morrisons Night Time Ultra Towels with Wings,20240413,health_products,True
Morrisons,2.5,5.0,l,Listerine Coolmint Mouthwash,20240413,health_products,False
Morrisons,2.99,0.02,unit,Kleenex Extra Large Tissues 2 pack,20240413,health_products,False
Morrisons,0.49,0.04,unit,Morrisons Normal Ultra Towels with Wings,20240413,health_products,True
Morrisons,1.0,4.0,l,Original Source Coconut Shower Gel,20240413,health_products,False
Morrisons,1.0,4.0,l,Original Source Lemon Shower Gel,20240413,health_products,False
Morrisons,2.7,10.8,l,Sure Nonstop Bright Bouquet,20240413,health_products,False
Morrisons,2.99,0.02,unit,Kleenex Balsam Tissues 2 pack,20240413,health_products,False
Morrisons,1.0,4.0,l,Original Source Shower Gel Lavender,20240413,health_products,False
Morrisons,2.25,0.19,unit,TENA Lady Discreet Normal Incontinence Pads,20240413,health_products,False
Morrisons,1.0,4.0,l,Original Source Lime Shower Gel,20240413,health_products,False
Morrisons,2.25,0.23,unit,TENA Lady Extra Incontinence Pads,20240413,health_products,False
Morrisons,0.49,0.03,unit,Morrisons Normal Ultra Towels without Wings,20240413,health_products,True
Morrisons,2.5,33.4,l,Oral-B Gum and Enamel Repair Ge…,20240413,health_products,False
Morrisons,2.25,30.0,l,Sensodyne Pronamel Daily Protec…,20240413,health_products,False
Morrisons,1.85,3.7,l,Baylis & Harding Elements Hand…,20240413,health_products,False
Morrisons,2.25,0.38,unit,TENA Lady Maxi Night Incontinence Pads,20240413,health_products,False
Morrisons,1.5,3.0,l,Imperial Leather Antibacterial Ha…,20240413,health_products,False
Morrisons,3.3,44.0,l,Sensodyne Rapid Relief Original Too…,20240413,health_products,False
Morrisons,1.5,20.0,l,Aquafresh Kids Toothpaste Little Teeth 3-5 Years,20240413,health_products,False
Morrisons,2.5,2.5,l,Palmolive Naturals Milk & Honey Handwash Refill,20240413,health_products,False
Morrisons,1.9,3.8,l,Original Source Coconut & Shea Butter Shower Gel,20240413,health_products,False
Morrisons,1.5,20.0,l,Aquafresh Kids Toothpaste Big Teeth 6-8 Years,20240413,health_products,False
Morrisons,4.7,0.23,unit,Always Discreet Incontinence…,20240413,health_products,False
Morrisons,2.25,4.5,l,Colgate Plax Cool Mint Mouthwash,20240413,health_products,False
Morrisons,2.99,0.02,unit,Kleenex Ultra Soft Tissues 2 Pack,20240413,health_products,False
Morrisons,3.5,0.07,unit,Simple Cleansing Face Wipes Biodegradable,20240413,health_products,False
Morrisons,3.3,44.0,l,Sensodyne Rapid Relief Whitening…,20240413,health_products,False
Morrisons,2.25,9.0,l,Femfresh Natural Balance Daily Intimate Wash,20240413,health_products,False
Morrisons,1.5,15.0,l,Garnier Skin Active Micellar Cleansing Water,20240413,health_products,False
Morrisons,2.5,10.0,l,NIVEA Black & White Origina…,20240413,health_products,False
Morrisons,3.4,0.24,unit,Always Ultra Sanitary Towels Secure N…,20240413,health_products,False
Morrisons,0.9,4.0,l,Simple Shower Gel & Shampoo,20240413,health_products,False
Morrisons,1.9,3.8,l,Original Source Mango Shower Gel,20240413,health_products,False
Morrisons,2.5,5.0,l,Listerine Fresh Burst Mouthwash,20240413,health_products,False
Morrisons,4.7,0.29,unit,Always Discreet For Sensitive Bladder…,20240413,health_products,False
Morrisons,2.5,10.0,l,NIVEA Pearl & Beauty 48h Anti-Per…,20240413,health_products,False
Morrisons,2.5,33.4,l,Oral-B 3D White Arctic Fres…,20240413,health_products,False
Morrisons,3.0,24.0,l,Colgate Total Active Fresh Toothpaste,20240413,health_products,False
Morrisons,3.5,28.0,l,Oral-B Pro Expert Professiona…,20240413,health_products,False
Morrisons,1.95,6.5,l,L'Oreal Men Expert Total Clean Shower Gel,20240413,health_products,False
Morrisons,3.0,40.0,l,Colgate Max White Luminous Sparklin…,20240413,health_products,False
Morrisons,2.5,10.0,l,NIVEA MEN Black & White Origi…,20240413,health_products,False
Morrisons,2.0,26.6,l,Colgate Max White Sparkle…,20240413,health_products,False
Morrisons,2.7,10.8,l,Sure Nonstop Cotton Dry,20240413,health_products,False
Morrisons,1.3,0.11,unit,Morrisons 12 Comfort Pads Normal,20240413,health_products,True
Morrisons,1.85,3.7,l,Baylis & Harding Elements Handwash,20240413,health_products,False
Morrisons,2.5,10.0,l,NIVEA MEN Sensitive Protect…,20240413,health_products,False
Morrisons,2.7,10.8,l,Sure Nonstop Invisible Aqua,20240413,health_products,False
Morrisons,3.4,0.07,unit,Always Dailies Panty Liners Long Plus,20240413,health_products,False
Morrisons,2.65,17.7,l,Lynx Africa Body Spray Deodorant Aerosol,20240413,health_products,False
Morrisons,3.0,30.0,l,Colgate Total Advanced Whit…,20240413,health_products,False
Morrisons,6.0,24.0,kg,Sudocrem Antiseptic Healing Cream,20240413,health_products,False
Morrisons,3.5,46.6,l,Corsodyl Gum + Breath & Sensitivity Whi…,20240413,health_products,False
Morrisons,3.0,7.5,l,LOreal Elvive Colour Protect Shampoo,20240413,health_products,False
Morrisons,2.5,33.4,l,Oral-B 3D White Vitalizing Fr…,20240413,health_products,False
Morrisons,2.0,40.0,l,Dove Women Advanced Antiperspirant…,20240413,health_products,False
Morrisons,2.5,5.0,l,Listerine Cool Mint Milder Taste Mouthwash,20240413,health_products,False
Morrisons,1.25,5.0,l,INEOS Moisturising Handwash…,20240413,health_products,False
Morrisons,2.0,40.0,l,Dove Women Advanced Antiperspirant De…,20240413,health_products,False
Morrisons,2.33,31.1,l,Arm & Hammer Advance White Pro Toothpaste,20240413,health_products,False
Morrisons,1.9,3.8,l,Original Source Mint & Tea Tree Shower Gel,20240413,health_products,False
Morrisons,2.0,26.6,l,Colgate Max Fresh Cooling Cryst…,20240413,health_products,False
Morrisons,2.5,10.0,l,NIVEA MEN Cool Kick 48h Anti-Pe…,20240413,health_products,False
Morrisons,2.25,4.5,l,Colgate Plax Soft Mint Mouthwash,20240413,health_products,False
Morrisons,2.25,0.11,unit,Tena Lady Discreet Mini Pads,20240413,health_products,False
Morrisons,1.65,0.07,m,Oral-B Satin Tape Mint,20240413,health_products,False
Morrisons,2.7,10.8,l,Sure For Men Quantum Dry Anti Per…,20240413,health_products,False
Morrisons,2.65,17.7,l,Lynx Black Anti-perspirant Deodorant Spray for Men,20240413,health_products,False
Morrisons,2.7,10.8,l,Sure For Men Invisible Ice Anti Per…,20240413,health_products,False
Morrisons,2.0,10.0,l,Venus Satin Care Shaving Gel for Sensitive Skin,20240413,health_products,False
Morrisons,2.7,10.8,l,Sure Watermelon & Cactus Nonstop Spray,20240413,health_products,False
Morrisons,2.65,17.7,l,Lynx Africa Anti-perspirant Deodorant Spray for Men,20240413,health_products,False
Morrisons,3.4,6.8,l,Corsodyl Daily Gum Care Mouthwash…,20240413,health_products,False
Morrisons,3.5,7.0,l,Corsodyl Daily Complete Protection Gum…,20240413,health_products,False
Morrisons,3.0,10.0,l,Elvive Colour Protect Conditioner,20240413,health_products,False
Morrisons,2.6,0.33,unit,Simply Venus 2 Disposable Razors,20240413,health_products,False
Morrisons,1.7,8.5,l,Gillette Series Sensitive Shavi…,20240413,health_products,False
Morrisons,5.0,15.2,l,Head & Shoulders Core Classic 2 In 1,20240413,health_products,False
Morrisons,4.7,0.39,unit,Always Discreet Pads Ultimate…,20240413,health_products,False
Morrisons,3.0,40.0,l,Corsodyl Complete Protection Gum Ca…,20240413,health_products,False
Morrisons,2.5,0.1,unit,Bodyform Cour V Ultra Norma…,20240413,health_products,False
Morrisons,3.5,5.2,l,TRESemme Shampoo Lamellar Shine,20240413,health_products,False
Morrisons,2.0,40.0,l,Sensodyne Pronamel Kids Ename…,20240413,health_products,False
Morrisons,2.7,10.8,l,Sure Antiperspirant Deodorant Non…,20240413,health_products,False
Morrisons,1.95,6.5,l,L'Oreal Men Expert Hydra Energetic Shower Gel,20240413,health_products,False
Morrisons,2.0,40.0,l,Dove Women Advanced Antiperspirant Deod…,20240413,health_products,False
Morrisons,5.0,12.5,l,Head & Shoulders Classic Clean Shampoo,20240413,health_products,False
Morrisons,1.75,8.8,l,Gillette Mach3 Extra Comfort Shaving Gel,20240413,health_products,False
Morrisons,3.4,0.21,unit,Always Ultra Sanitary Towels Secu…,20240413,health_products,False
Morrisons,3.4,0.13,unit,Always Ultra Normal (Size 1) Sani…,20240413,health_products,False
Morrisons,3.0,10.0,l,L'Oreal Elvive Dream Lengths Conditioner,20240413,health_products,False
Morrisons,3.99,8.0,l,Listerine Advanced Defence Gu…,20240413,health_products,False
Morrisons,2.5,0.14,unit,Bodyform Cour-V Ultra Night…,20240413,health_products,False
Morrisons,3.0,7.5,l,L'Oreal Elvive Fibrology Shampoo,20240413,health_products,False
Morrisons,3.4,0.17,unit,Always Ultra Long Sanitary Towels…,20240413,health_products,False
Morrisons,2.25,0.09,unit,Femfresh Intimate Hygiene Large…,20240413,health_products,False
Morrisons,3.0,7.5,l,L' Oreal Paris Elvive Dream L…,20240413,health_products,False
Morrisons,2.7,10.8,l,Sure Sport Cool Anti Perspirant…,20240413,health_products,False
Morrisons,3.4,0.05,unit,Always Dailies Panty Liners Normal Unscented,20240413,health_products,False
Morrisons,2.25,0.38,unit,TENA Lady Maxi Incontinence Pads,20240413,health_products,False
Morrisons,1.25,0.06,unit,Bodyform Dailies All Fluid XL Panty Liners,20240413,health_products,False
Morrisons,3.0,8.5,l,Herbal Essences Rose Shampoo,20240413,health_products,False
Morrisons,2.25,0.07,unit,Simple Kind to Eyes Biodegradable…,20240413,health_products,False
Morrisons,5.0,12.5,l,Head and Shoulders Anti Dan…,20240413,health_products,False
Morrisons,2.5,0.12,unit,Simple Micellar Cleansing Wipes 20 Wipes,20240413,health_products,False
Morrisons,2.25,15.0,l,Simple Moisturising Facial Wash,20240413,health_products,False
Morrisons,2.5,33.4,l,Oral-B Sensitivity & Gum Calm Gen…,20240413,health_products,False
Morrisons,3.0,7.5,l,Pantene Volume Shampoo,20240413,health_products,False
Morrisons,3.5,5.2,l,TRESemme Conditioner Lamellar Shine,20240413,health_products,False
Morrisons,3.4,0.12,unit,Always Ultra Sanitary Towels Norm…,20240413,health_products,False
Morrisons,3.0,12.0,l,Herbal Essences Rose Conditioner,20240413,health_products,False
Morrisons,1.3,0.22,unit,Morrisons Incontinence Comfort Maxi Night Pads,20240413,health_products,True
Morrisons,2.5,6.2,l,Garnier Ultimate Blends Honey Treasures Shampoo,20240413,health_products,False
Morrisons,3.0,40.0,l,Corsodyl Complete Protection Gum…,20240413,health_products,False
Morrisons,3.5,17.5,l,L'Oréal Elnett Normal Strength,20240413,health_products,False
Morrisons,3.0,7.5,l,Pantene Classic Clean Shampoo,20240413,health_products,False
Morrisons,1.25,0.25,unit,Wilkinson Sword Extra 2 Beauty…,20240413,health_products,False
Morrisons,4.5,0.45,unit,TENA Men Level 2 Incontinen…,20240413,health_products,False
Morrisons,3.0,15.0,l,NIVEA Soft Moisturiser for Face Hands & Body,20240413,health_products,False
Morrisons,5.25,5.25,l,Listerine Total Care 10 In One Mouthwash,20240413,health_products,False
Morrisons,5.5,73.3,l,Sensodyne Sensitivity & Gum Original To…,20240413,health_products,False
Morrisons,5.0,12.5,l,Head & Shoulders Itchy Scalp Shampoo,20240413,health_products,False
Morrisons,1.95,6.5,l,L'Oreal Barberclub Shower Gel,20240413,health_products,False
Morrisons,2.5,6.2,l,Garnier Ultimate Blends Argan…,20240413,health_products,False
Morrisons,2.5,6.2,l,Garnier Ultimate Blends Coco Sleek Shampoo,20240413,health_products,False
Morrisons,3.0,10.0,l,Pantene Pro-V Smooth & Sleek 3in1 Shamp…,20240413,health_products,False
